,word,count
10156,पर्वतोद्भव,1
10157,पलंकषा,4
10158,पलंकषी,4
10159,पहुनाई,2
10160,पित्तारि,1
10161,पेन्शन,1
10162,पेंशन,1
10163,पेशा,6
10164,प्रबालफल,1
10165,बंधुजीव,1
10166,बंधुजीवक,1
10167,बंधूक,1
10168,बन्धुजीव,1
10169,बन्धुजीवक,1
10170,ब्लड,1
10171,भोंतरा,6
10172,भोथरा,7
10173,मंगल्य,2
10174,मणिराग,1
10175,मंदा,7
10176,मनोगुप्ता,1
10177,मन्दा,7
10178,मसिल,1
10179,महारस,3
10180,मातहत,4
10181,मिश्रित,3
10182,मुक्तचंदन,1
10183,मुक्तचन्दन,1
10184,मुचक,1
10185,मुनिपित्तल,4
10186,मेजबानी,2
10187,मेहमानदारी,2
10188,मेहमाननवाजी,2
10189,मेहमाननवाज़ी,2
10190,मैनशिल,1
10191,मैनसिल,1
10192,मोथरा,6
10193,युक्त,3
10194,रक्त,4
10195,रक्तक,1
10196,रक्तचंदन,1
10197,रक्तचन्दन,1
10198,रक्तचूर्ण,1
10199,रक्तधातु,4
10200,रक्तपारद,1
10201,रक्तशासन,1
10202,रक्तसार,1
10203,रक्ता,1
10204,रक्ताङ्ग,1
10205,रक्तार्क,1
10206,रक्तावत,1
10207,रंगजननी,1
10208,रंगमाता,1
10209,रंगमातृका,1
10210,रङ्गमाता,1
10211,रङ्गमातृका,1
10212,रंजक,2
10213,रंजन,3
10214,रञ्जक,2
10215,रञ्जन,3
10216,रविलौह,4
10217,रविसंज्ञक,4
10218,रश्क,3
10219,रसनेत्रिका,1
10220,रसभव,1
10221,रागपुष्प,1
10222,रागप्रसव,1
10223,राजदूतावास,2
10224,रातसारा,1
10225,रासायनिक,1
10226,रुधिर,1
10227,रोगशिला,1
10228,रोचना,1
10229,रोजी,8
10230,रोज़ी,8
10231,रोपना,3
10232,रोपा,3
10233,रोली,1
10234,लक्ष,1
10235,लहू,1
10236,लाक्ष,1
10237,लाक्षा,1
10238,लाख,1
10239,लाखवाँ,1
10240,लाह,1
10241,लोह,1
10242,लोहू,1
10243,विकल्पयुक्त,4
10244,विकल्पी,4
10245,विचारधाराओं,1
10246,वीररज,1
10247,शगल,6
10248,शग़ल,6
10249,शिष्टाचार,2
10250,शोणित,1
10251,श्रेणीय,1
10252,सर्वधातुक,4
10253,सांत्वना,3
10254,सान्त्वना,3
10255,सांप्रदायिकता,2
10256,सिंगरफ,1
10257,सिंदूर,1
10258,सिन्दूर,1
10259,सुँघनी,2
10260,सुंघनी,2
10261,सेंदुर,1
10262,हसद,3
10263,हंसपाद,1
10264,हास्पटैलिटी,2
10265,हास्पिटैलिटी,2
10266,हिंगुल,1
10267,हुलास,2
10268,हॉस्पटैलिटी,2
10269,हॉस्पिटैलिटी,2
10270,ह्रीकु,2
10271,आरोपना,3
10272,ऐक्ट,4
10273,कृमिजा,1
10274,कैरियर,6
10275,जरूरतमन्द,1
10276,डाह,3
10277,ढाढ़स,3
10278,दूतावास,2
10279,नक्सलवादी,1
10280,नागरक्त,1
10281,प्रतिहिंसा,5
10282,भुवनेश्वर,1
10283,भोंतला,6
10284,मगरोसन,2
10285,मेज़बानी,2
10286,वर्गीय,1
10287,वैकल्पिक,4
10288,साम्प्रदायिकता,2
10289,अग्निशिखा,3
10290,अनुवाद,1
10291,अन्ववेक्षा,3
10292,अर्चि,3
10293,अस्मिताओं,3
10294,आकांक्षाओं,2
10295,आँच,3
10296,उत्तरार्ध,3
10297,उल्था,1
10298,उस्तादी,4
10299,काबिलीयत,4
10300,क़ाबिलीयत,4
10301,कार्यकुशलता,4
10302,कुशलता,4
10303,कौशल,4
10304,ज्वाला,3
10305,तरजुमा,1
10306,तर्जुमा,1
10307,तर्ज़ुमा,1
10308,ताप,4
10309,दक्षता,4
10310,दहकन,2
10311,धधक,3
10312,धधकन,2
10313,धंधार,3
10314,धँधोर,3
10315,धाधि,3
10316,निपुणता,4
10317,नैपुण्य,4
10318,पटुता,4
10319,प्रवीणता,4
10320,प्रावीण्य,4
10321,भभूका,3
10322,भाषांतर,1
10323,भाषांतरण,1
10324,भाषान्तर,1
10325,भाषान्तरण,1
10326,महारत,4
10327,लपट,3
10328,लपटन,2
10329,लुक,3
10330,लूका,3
10331,लौ,3
10332,विचक्षणता,4
10333,शोला,3
10334,सहस्राब्दी,1
10335,सिद्धि,7
10336,सुघड़ई,4
10337,सुघड़ता,4
10338,सुघड़पन,4
10339,सुघड़ाई,4
10340,सुघरई,4
10341,सुघरता,4
10342,सुघरपन,4
10343,सुघराई,4
10344,स्किल,4
10345,उत्तरार्द्ध,3
10346,तरज़ुमा,1
10347,दहक,3
10348,नियंत्रक,4
10349,पोथा,3
10350,सहस्त्राब्दी,1
10351,सुघड़ापा,4
10352,अगाध,4
10353,अजहद,3
10354,अटपट,3
10355,अटपटा,3
10356,अध्यापन,1
10357,अध्यापनकार्य,1
10358,अनंत,4
10359,अनंता,3
10360,अनंत्य,3
10361,अनधिक,3
10362,अनन्त,4
10363,अनन्ता,3
10364,अनन्त्य,3
10365,अनहद,3
10366,अनादि,3
10367,अनापा,3
10368,अनिर्दिष्ट,3
10369,अनैसर्गिक,2
10370,अपरंपार,3
10371,अपरम्पार,3
10372,अपरिच्छिन्न,4
10373,अपरिमित,3
10374,अपहत,4
10375,अपार,4
10376,अप्रकृत,6
10377,अप्रमाण,3
10378,अप्राकृत,2
10379,अप्राकृतिक,2
10380,अबाध,3
10381,अभिषद,1
10382,अभ्युत्थित,4
10383,अभ्युदित,2
10384,अमर्याद,3
10385,अमात्र,3
10386,अमान,3
10387,अमाप,3
10388,अमित,3
10389,अरोगना,2
10390,अलोलिक,3
10391,अवकीर्ण,5
10392,अवघट,3
10393,अवदारित,5
10394,अवध्वंस्त,3
10395,अवेल,3
10396,असहज,3
10397,असीम,3
10398,असीमित,3
10399,असूझ,5
10400,अस्त,3
10401,अस्तंगत,3
10402,अस्तमित,3
10403,अस्वाभाविक,6
10404,अहारना,2
10405,आरंभहीन,1
10406,आरोगना,2
10407,आवर्तन,5
10408,आवर्त्तन,5
10409,इस्तमरार,3
10410,उच्छिन्न,3
10411,उच्छ्वसित,2
10412,उछिन्न,3
10413,उत्थान,1
10414,कमिटी,1
10415,कमिशन,1
10416,कमीशन,1
10417,कमेटी,1
10418,कम्पनियों,1
10419,कम्पनी,3
10420,कुघट,3
10421,कुलदीपक,1
10422,कुसुमित,2
10423,क्षमाप्रार्थी,2
10424,खाएँ,2
10425,खिला,2
10426,गटकना,2
10427,गर्भावस्था,1
10428,गहरा,3
10429,गाढ़ा,3
10430,गारत,3
10431,ग़ारत,3
10432,गोष्ठी,1
10433,घोंटना,2
10434,चक्कर,5
10435,चाटना,2
10436,चौपट,3
10437,जड़ता,3
10438,जड़त्व,3
10439,जनाशन,2
10440,जीमना,2
10441,टीमटाम,1
10442,टूइशन,1
10443,ट्यूइशन,1
10444,ट्यूशन,1
10445,ठहराव,3
10446,डकारना,2
10447,डिवेलप्ड,2
10448,ढाँपना,3
10449,तबाह,3
10450,तरक्की,1
10451,तरक्क़ी,1
10452,तरक़्क़ी,1
10453,तलफ,3
10454,तलफ़,3
10455,दरमियान,1
10456,दरम्यान,1
10457,दुर्घट,3
10458,दुर्दम,4
10459,दृढ़ता,3
10460,धूमधड़क्का,1
10461,धूमधड़ाका,1
10462,धूमधाम,1
10463,धृति,5
10464,धोएगा,1
10465,ध्रुवता,3
10466,ध्वंसित,3
10467,ध्वस्त,3
10468,नष्ट,3
10469,निकंदन,3
10470,निर्मान,3
10471,निश्चलता,3
10472,निस्सीम,3
10473,नीवानास,3
10474,नेस्तनाबूद,3
10475,नेस्तोनाबूद,3
10476,पक्कापन,3
10477,पचाना,2
10478,पदोन्नति,1
10479,परिक्रमण,5
10480,परिक्रमा,5
10481,परिस्फुट,2
10482,पर्याय,1
10483,पामाल,3
10484,पीना,3
10485,पुष्पित,2
10486,पूग,3
10487,पेनल,1
10488,पैनल,1
10489,प्रगति,1
10490,प्रचंड,7
10491,प्रचण्ड,7
10492,प्रदक्षिणा,5
10493,प्रमोशन,1
10494,प्रारंभहीन,1
10495,प्रेगनेन्सी,1
10496,प्रेग्नन्सी,1
10497,प्रोन्नति,1
10498,फर्म,3
10499,फिराव,5
10500,फेरा,5
10501,बंटाढार,3
10502,बँटाधार,3
10503,बंटाधार,3
10504,बरबाद,3
10505,बर्बाद,3
10506,बेहद,3
10507,ब्रांड,1
10508,भेड़िया,2
10509,भ्रमण,7
10510,मजबूती,3
10511,मज़बूती,3
10512,मर्दित,3
10513,मर्द्दित,3
10514,मारना,2
10515,लेना,5
10516,वत्सादन,2
10517,वलन,6
10518,विकट,3
10519,विकसित,2
10520,विध्वस्त,3
10521,विनष्ट,3
10522,विलुप्त,3
10523,शक्यता,1
10524,श्वक,2
10525,संकेतन,3
10526,संभवता,1
10527,संभावना,1
10528,संभाविता,1
10529,समज्या,1
10530,समवाय,3
10531,समानार्थक,1
10532,समानार्थी,1
10533,समिति,1
10534,सम्भवता,1
10535,सम्भाविता,1
10536,संहृत,6
10537,सीआरपीएफ,1
10538,सीआरपीएफ़,1
10539,सीमारहित,3
10540,सुविकसित,2
10541,स्थायिता,3
10542,स्थायित्त्व,3
10543,स्थिरता,3
10544,स्मित,2
10545,हड़पना,2
10546,हथियाना,2
10547,अध्यापकी,1
10548,अवधूत,3
10549,अवरति,3
10550,असोसिएशन,1
10551,उच्छ्वासित,2
10552,उन्नति,1
10553,कंपनी,3
10554,कुलदीप,1
10555,क्षमायाची,2
10556,ठाठबाट,1
10557,पर्यायवाची,1
10558,पूर्वकर्म,1
10559,प्रस्तावित,3
10560,प्रेगनेंसी,1
10561,ब्रैंड,1
10562,मात्रारहित,3
10563,वृक,2
10564,सम्भावना,1
10565,अंतसद्,1
10566,अनुपुरुष,1
10567,अनुवर्ती,1
10568,अन्तसद्,1
10569,अपवाहित,3
10570,अपोहित,3
10571,अयातपूर्व,1
10572,अर्बदर्ब,1
10573,इकबाल,4
10574,इक़बाल,4
10575,कंचन,3
10576,घुँघरू,2
10577,चटिया,1
10578,चीज,2
10579,चीज़,2
10580,चेला,1
10581,चौरासी,2
10582,चौंरासी,2
10583,ज़र,3
10584,द्रव्य,2
10585,नियामत,1
10586,नेमत,1
10587,पार्ष्णिग्रह,1
10588,पैसा,1
10589,भेड़,3
10590,भेड़ों,1
10591,माद्दा,3
10592,मुरीद,1
10593,मेषी,3
10594,रीतियों,1
10595,वस्तु,2
10596,वित्त,1
10597,विभव,1
10598,वेणी,3
10599,वैभव,1
10600,शिष्य,1
10601,सप्तक,4
10602,सरगम,5
10603,स्थानांतरित,3
10604,स्थानान्तरित,3
10605,स्वरग्राम,4
10606,84,2
10607,इब्राहीम,1
10608,दत्र,3
10609,भेड़ी,3
10610,रसिए,2
10611,शागिर्द,1
10612,साहित्य,1
10613,अध्यवसाय,2
10614,अनुशंसा,2
10615,अभिक्रम,4
10616,अवदाध,3
10617,आतप,3
10618,इंडस्ट्री,4
10619,इन्डस्ट्री,4
10620,क्षेत्रों,1
10621,गवर्नमेंट,5
10622,गवर्नमेन्ट,5
10623,गवर्न्मंट,5
10624,गवर्न्मन्ट,5
10625,गवर्मंट,5
10626,गवर्मन्ट,5
10627,ग्रीष्म,3
10628,ग्रीष्मऋतु,3
