,pid,word,simplicity,complexity
26554,ncwiignep4,मस्तीख़ोरी,5,0
26555,ncwiignep4,महत्तर,3,1
26556,ncwiignep4,माकूल,3,1
26557,ncwiignep4,माठू,2,1
26558,ncwiignep4,मान,3,1
26559,ncwiignep4,मानध्वंस,3,1
26560,ncwiignep4,मानभंग,3,1
26561,ncwiignep4,माफिक,4,0
26562,ncwiignep4,माफिक़,4,0
26563,ncwiignep4,माफ़िक,4,0
26564,ncwiignep4,मामला,3,1
26565,ncwiignep4,मार्जारीय,3,1
26566,ncwiignep4,मार्जालीय,3,1
26567,ncwiignep4,मियाना,3,1
26568,ncwiignep4,मिल,3,1
26569,ncwiignep4,मिसकिन,3,1
26570,ncwiignep4,मींगी,3,1
26571,ncwiignep4,मुआफिक,4,0
26572,ncwiignep4,मुआफ़िक़,4,0
26573,ncwiignep4,मुआमला,3,1
26574,ncwiignep4,मुकदमा,3,1
26575,ncwiignep4,मुक़दमा,3,1
26576,ncwiignep4,मुकदमे,3,1
26577,ncwiignep4,मुकद्दमा,3,1
26578,ncwiignep4,मुक़द्दमा,3,1
26579,ncwiignep4,मुखतलिफ,4,0
26580,ncwiignep4,मुखतलिफ़,3,1
26581,ncwiignep4,मुखालिफ,3,1
26582,ncwiignep4,मुख़ालिफ़,3,1
26583,ncwiignep4,मुख्तलिफ,4,0
26584,ncwiignep4,मुख़्तलिफ़,3,1
26585,ncwiignep4,मुग्धमति,2,1
26586,ncwiignep4,मुताबिक,4,0
26587,ncwiignep4,मुताबिक़,4,0
26588,ncwiignep4,मुताबिक़,4,0
26589,ncwiignep4,मुद्दई,3,1
26590,ncwiignep4,मुनासिब,3,1
26591,ncwiignep4,मुफीद,3,1
26592,ncwiignep4,मुफ़ीद,3,1
26593,ncwiignep4,मुफ्त,5,0
26594,ncwiignep4,मुफ़्त,5,0
26595,ncwiignep4,मुवाफिक,4,0
26596,ncwiignep4,मुहिर,3,1
26597,ncwiignep4,मूढ़,2,1
26598,ncwiignep4,मूढ़मति,2,1
26599,ncwiignep4,मूढ़ात्मा,3,1
26600,ncwiignep4,मूरख,3,1
26601,ncwiignep4,मूर्ख,4,0
26602,ncwiignep4,मूसर,2,1
26603,ncwiignep4,मूसरचंद,2,1
26604,ncwiignep4,मूसरचन्द,2,1
26605,ncwiignep4,मूसलचंद,2,1
26606,ncwiignep4,मूसलचन्द,2,1
26608,ncwiignep4,मृत्युलोक,5,0
26609,ncwiignep4,मैन्युफैक्चरिंग,5,0
26612,ncwiignep4,मौज,4,0
26613,ncwiignep4,मौजमस्ती,4,0
26614,ncwiignep4,मौजूँ,3,1
26615,ncwiignep4,मौजूं,3,1
26616,ncwiignep4,मौज़ू,3,1
26617,ncwiignep4,मौज़ूँ,3,1
26618,ncwiignep4,यकीन,3,1
26619,ncwiignep4,यक़ीन,3,1
26620,ncwiignep4,यथार्थ,3,1
26621,ncwiignep4,यथोचित्,3,1
26622,ncwiignep4,यातायात,4,0
26623,ncwiignep4,युक्ति,3,1
26624,ncwiignep4,युधान,3,1
26625,ncwiignep4,यूनिवर्स,5,0
26627,ncwiignep4,योगाभ्यास,4,0
26628,ncwiignep4,योग्य,3,1
26629,ncwiignep4,रंक,3,1
26630,ncwiignep4,रकीब,3,1
26631,ncwiignep4,रक़ीब,3,1
26634,ncwiignep4,रखरखाव,3,1
26635,ncwiignep4,रंगरली,4,0
26636,ncwiignep4,रंगरेली,3,1
26637,ncwiignep4,रचना,5,0
26638,ncwiignep4,रंजिश,5,0
26639,ncwiignep4,रंजीदगी,5,0
26640,ncwiignep4,रती,3,1
26641,ncwiignep4,रसनारव,3,1
26642,ncwiignep4,रसूख,3,1
26643,ncwiignep4,रसूख़,3,1
26647,ncwiignep4,रस्म,3,1
26651,ncwiignep4,रात्रिविग,4,0
26652,ncwiignep4,रास,3,1
26653,ncwiignep4,रास,4,0
26654,ncwiignep4,रिपु,3,1
26655,ncwiignep4,रिपुता,5,0
26656,ncwiignep4,रिवाज,3,1
26661,ncwiignep4,रीति,3,1
26662,ncwiignep4,रुक्ष,3,1
26663,ncwiignep4,रुसूख,3,1
26664,ncwiignep4,रुसूख़,3,1
26665,ncwiignep4,रूख,2,1
26666,ncwiignep4,रूँख,2,1
26667,ncwiignep4,रूखड़ा,2,1
26668,ncwiignep4,रूखरा,2,1
26669,ncwiignep4,रोगमुक्त,3,1
26670,ncwiignep4,रोगरहित,3,1
26671,ncwiignep4,रोगशून्य,3,1
26672,ncwiignep4,रोगहीन,3,1
26673,ncwiignep4,रोचि,3,1
26674,ncwiignep4,रौनक,3,1
26675,ncwiignep4,रौनक़,3,1
26676,ncwiignep4,लक्षण,4,0
26677,ncwiignep4,लघुमति,3,1
26678,ncwiignep4,लड़कपन,5,0
26679,ncwiignep4,लहर,4,0
26682,ncwiignep4,लागडाँट,5,0
26683,ncwiignep4,लागडांट,5,0
26684,ncwiignep4,लाजमी,3,1
26685,ncwiignep4,लाज़मी,3,1
26686,ncwiignep4,लाजवाब,5,0
26687,ncwiignep4,लाजिम,3,1
26688,ncwiignep4,लाज़िम,3,1
26689,ncwiignep4,लाजिमी,3,1
26690,ncwiignep4,लाज़िमी,3,1
26691,ncwiignep4,लायक,3,1
26692,ncwiignep4,लायक़,3,1
26693,ncwiignep4,लासानी,2,1
26694,ncwiignep4,लोक,5,0
26695,ncwiignep4,वचस्य,4,0
26697,ncwiignep4,वरंडा,2,1
26698,ncwiignep4,वराट,3,1
26699,ncwiignep4,वराटक,3,1
26700,ncwiignep4,वराटिका,3,1
26701,ncwiignep4,वरांडा,2,1
26702,ncwiignep4,वर्ल्ड,5,0
26703,ncwiignep4,वर्हा,3,1
26704,ncwiignep4,वलवला,3,1
26705,ncwiignep4,वस्तुतः,3,1
26706,ncwiignep4,वहीद,3,1
26707,ncwiignep4,वाकई,3,1
26708,ncwiignep4,वाक़ई,3,1
26709,ncwiignep4,वाजिब,3,1
26710,ncwiignep4,वाज़िब,3,1
26711,ncwiignep4,वाद,3,1
26713,ncwiignep4,वापस,4,0
26714,ncwiignep4,वारंटी,5,0
26716,ncwiignep4,विकार,5,0
26717,ncwiignep4,विकृति,5,0
26718,ncwiignep4,विख्यात,3,1
26719,ncwiignep4,विटप,3,1
26720,ncwiignep4,विटपी,2,1
26721,ncwiignep4,विद्योत्,3,1
26722,ncwiignep4,विद्रूपता,5,0
26723,ncwiignep4,विद्विष,5,0
26724,ncwiignep4,विद्विष,3,1
26725,ncwiignep4,विद्वेष,5,0
26726,ncwiignep4,विद्वेषण,5,0
26727,ncwiignep4,विद्वेषिता,5,0
26728,ncwiignep4,विद्वेषी,3,1
26729,ncwiignep4,विनिर्माण,5,0
26730,ncwiignep4,विन्यस्त,3,1
26731,ncwiignep4,विभिन्न,2,1
26732,ncwiignep4,विभिन्नता,2,1
26733,ncwiignep4,विमानना,3,1
26734,ncwiignep4,विराट्,5,0
26735,ncwiignep4,विरुज,3,1
26736,ncwiignep4,विरोध,5,0
26737,ncwiignep4,विरोधी,3,1
26738,ncwiignep4,विलंब,4,0
26739,ncwiignep4,विलम्ब,4,0
26740,ncwiignep4,विविध,4,0
26741,ncwiignep4,विविधता,4,0
26742,ncwiignep4,विशिष्टता,3,1
26743,ncwiignep4,विशेषता,4,0
26744,ncwiignep4,विशेषताओं,4,0
26745,ncwiignep4,विश्व,5,0
26746,ncwiignep4,विश्वास,3,1
26747,ncwiignep4,विषम,4,0
26748,ncwiignep4,विसम,2,1
26749,ncwiignep4,विस्तीर्ण,2,1
26750,ncwiignep4,विस्मरण,3,1
26751,ncwiignep4,विस्मृति,3,1
26752,ncwiignep4,विहग,3,1
26753,ncwiignep4,विहंग,3,1
26754,ncwiignep4,विहंगम,3,1
26755,ncwiignep4,विहान,4,0
26756,ncwiignep4,वृक्ष,5,0
26757,ncwiignep4,वृजन,3,1
26758,ncwiignep4,वृत्रत्व,5,0
26759,ncwiignep4,वृष्णि,3,1
26760,ncwiignep4,वैधव,2,1
26761,ncwiignep4,वैभिन्य,2,1
26762,ncwiignep4,वैमनस्य,5,0
26763,ncwiignep4,वैमनस्यता,5,0
26764,ncwiignep4,वैर,5,0
26765,ncwiignep4,वैरी,3,1
26766,ncwiignep4,वैविध्य,3,1
26767,ncwiignep4,वैविध्यों,2,1
26768,ncwiignep4,वैशिष्ट्य,3,1
26769,ncwiignep4,व्यतीपात,3,1
26770,ncwiignep4,व्यवस्थित,3,1
26771,ncwiignep4,व्याज,3,1
26772,ncwiignep4,व्याधिहीन,3,1
26773,ncwiignep4,व्यापक,3,1
26774,ncwiignep4,व्युष,4,0
26775,ncwiignep4,व्युष्ट,3,1
26776,ncwiignep4,व्युष्टि,3,1
26777,ncwiignep4,शकुन,3,1
26778,ncwiignep4,शत्रु,3,1
26779,ncwiignep4,शत्रुता,5,0
26780,ncwiignep4,शरारत,5,0
26781,ncwiignep4,शरीक,3,1
26782,ncwiignep4,शल्ल,3,1
26783,ncwiignep4,शल्लक,3,1
26784,ncwiignep4,शशांकज,3,1
26785,ncwiignep4,शशांकसुत,3,1
26786,ncwiignep4,शशाङ्कज,3,1
26787,ncwiignep4,शशाङ्कसुत,3,1
26788,ncwiignep4,शशिज,3,1
26789,ncwiignep4,शशितनय,3,1
26790,ncwiignep4,शशिपुत्र,3,1
26791,ncwiignep4,शस्य,5,0
26792,ncwiignep4,शान,3,1
26793,ncwiignep4,शामिल,3,1
26794,ncwiignep4,शिखरी,4,0
26795,ncwiignep4,शिखी,3,1
26796,ncwiignep4,शिविका,3,1
26797,ncwiignep4,शिवीरथ,3,1
26798,ncwiignep4,शीन,3,1
26799,ncwiignep4,शूद्र,3,1
26800,ncwiignep4,शेखी,3,1
26801,ncwiignep4,शेख़ी,3,1
26802,ncwiignep4,शैतानी,5,0
26804,ncwiignep4,संक्रमण,5,0
26805,ncwiignep4,संगत,3,1
26806,ncwiignep4,संगीन,5,0
26807,ncwiignep4,संङ्क्रमण,5,0
26809,ncwiignep4,सच,3,1
26810,ncwiignep4,सचमुच,3,1
26811,ncwiignep4,सच्चा,3,1
26813,ncwiignep4,सतर,3,1
26814,ncwiignep4,सत्त्व,4,0
26815,ncwiignep4,सत्य,3,1
26816,ncwiignep4,सत्यतः,3,1
26817,ncwiignep4,सत्व,3,1
26818,ncwiignep4,संधारण,3,1
26819,ncwiignep4,सबेरा,4,0
26820,ncwiignep4,सँभाल,3,1
26821,ncwiignep4,संभाल,3,1
26822,ncwiignep4,संभोग,3,1
26823,ncwiignep4,सभ्यता,5,0
26824,ncwiignep4,समाहित,3,1
26825,ncwiignep4,सम्भोग,3,1
26826,ncwiignep4,सम्मिलित,3,1
26827,ncwiignep4,सर,5,0
26828,ncwiignep4,सरस,2,1
26829,ncwiignep4,सरोवर,4,0
26830,ncwiignep4,सर्वचारी,3,1
26831,ncwiignep4,सर्वोत्कृष्ट,1,1
26832,ncwiignep4,सलीकेदार,3,1
26833,ncwiignep4,संवेदना,4,0
26834,ncwiignep4,सवेरा,4,0
26835,ncwiignep4,सशक्तिकरण,5,0
26836,ncwiignep4,संसार,5,0
26837,ncwiignep4,संसिद्ध,3,1
26838,ncwiignep4,संसृति,5,0
26839,ncwiignep4,संसृष्ट,3,1
26840,ncwiignep4,संस्कृति,5,0
26841,ncwiignep4,संस्थापन,5,0
26842,ncwiignep4,संस्थापना,5,0
26843,ncwiignep4,सस्य,3,1
26844,ncwiignep4,सहानुभूति,4,0
26845,ncwiignep4,सही,3,1
26846,ncwiignep4,साखि,5,0
26847,ncwiignep4,साखी,4,0
26848,ncwiignep4,साँचा,3,1
26849,ncwiignep4,सांचा,3,1
26851,ncwiignep4,सिफत,3,1
26852,ncwiignep4,सिफ़त,3,1
26853,ncwiignep4,सिरजन,5,0
26854,ncwiignep4,सिलसिला,3,1
26855,ncwiignep4,सुखासन,3,1
26856,ncwiignep4,सुबह,4,0
26857,ncwiignep4,सृजन,5,0
26858,ncwiignep4,सृष्टि,5,0
26859,ncwiignep4,सेहतमंद,3,1
26861,ncwiignep4,सैर,4,0
26862,ncwiignep4,सैरसपाटा,4,0
26863,ncwiignep4,सोमज,3,1
26864,ncwiignep4,सोमराजसुत,3,1
26865,ncwiignep4,सोमसुत,3,1
26866,ncwiignep4,स्कंधी,3,1
26867,ncwiignep4,स्कन्धी,2,1
26868,ncwiignep4,स्किन,4,0
26869,ncwiignep4,स्त्रीघोष,4,0
26870,ncwiignep4,स्नेह,3,1
26871,ncwiignep4,स्वस्थ,3,1
26872,ncwiignep4,हकारत,3,1
26873,ncwiignep4,हक़ारत,3,1
26876,ncwiignep4,हकीकतन,3,1
26877,ncwiignep4,हक़ीक़तन,3,1
26878,ncwiignep4,हिकारत,3,1
26879,ncwiignep4,हिक़ारत,3,1
26880,ncwiignep4,हिरण्य,3,1
26881,ncwiignep4,हिलकोर,4,0
26882,ncwiignep4,हिलकोरा,3,1
26884,ncwiignep4,हिलता,4,0
26885,ncwiignep4,हिलोर,3,1
26886,ncwiignep4,हिलोरा,3,1
26887,ncwiignep4,हिल्लोल,3,1
26888,ncwiignep4,हुस्न,4,0
26889,ncwiignep4,हेठी,3,1
26890,ncwiignep4,होरी,3,1
26891,ncwiignep4,होलिकोत्सव,3,1
26892,ncwiignep4,होली,3,1
26893,ncwiignep4,अज्ञेय,3,1
26895,ncwiignep4,अदावत,5,0
26896,ncwiignep4,अनामय,3,1
26897,ncwiignep4,अनुरूप,4,0
26898,ncwiignep4,अनूप,3,1
26899,ncwiignep4,अनेकता,5,0
26900,ncwiignep4,अन्तर्गत,3,1
26902,ncwiignep4,अरुणोदय,4,0
26903,ncwiignep4,अवलेपन,3,1
26904,ncwiignep4,असम,3,1
26905,ncwiignep4,आवागमन,4,0
26906,ncwiignep4,आसार,3,1
26907,ncwiignep4,उत्पाद,5,0
26908,ncwiignep4,ऊर्जा,5,0
26910,ncwiignep4,औपचारिक,4,0
26911,ncwiignep4,कल्लोल,4,0
26912,ncwiignep4,कांड,3,1
26913,ncwiignep4,कैन्वस,4,0
26914,ncwiignep4,खाल,2,1
26915,ncwiignep4,चित्रशालाओं,5,0
26916,ncwiignep4,चौकठ,3,1
26917,ncwiignep4,जड़,4,0
26918,ncwiignep4,जवाब,5,0
26919,ncwiignep4,जहां,5,0
26920,ncwiignep4,जीवाणु,4,0
26921,ncwiignep4,ज्योति,3,1
26922,ncwiignep4,डोलायमान,3,1
26923,ncwiignep4,तहज़ीब,5,0
26924,ncwiignep4,दरख्त,2,1
26925,ncwiignep4,दूना,5,0
26927,ncwiignep4,धँसकना,3,1
26928,ncwiignep4,निकिल,3,1
26930,ncwiignep4,निःशुल्क,3,1
26931,ncwiignep4,नुक़्ता,5,0
26932,ncwiignep4,पत्रवाज,3,1
26933,ncwiignep4,परिपंथक,3,1
26934,ncwiignep4,परिव्यापक,3,1
26935,ncwiignep4,पहचान,5,0
26936,ncwiignep4,पारगमन,5,0
26937,ncwiignep4,पोखर,3,1
26938,ncwiignep4,प्रस्मृति,3,1
26939,ncwiignep4,फ़ज़ीहत,3,1
26940,ncwiignep4,फाग,3,1
26941,ncwiignep4,बदमाशी,5,0
26942,ncwiignep4,बरांदा,2,1
26943,ncwiignep4,बहुचर्चित,5,0
26944,ncwiignep4,बाल्यकाल,5,0
26946,ncwiignep4,भव,5,0
26947,ncwiignep4,भेजा,3,1
26948,ncwiignep4,मलमा,3,1
26949,ncwiignep4,मशहूर,4,0
26950,ncwiignep4,म्याना,3,1
26951,ncwiignep4,यकीं,3,1
26954,ncwiignep4,लिबरलाइजेशन,2,1
26955,ncwiignep4,लेट,5,0
26956,ncwiignep4,वृषल,3,1
26957,ncwiignep4,वैश्विक,4,0
26958,ncwiignep4,वॉरंटी,5,0
26959,ncwiignep4,शक्तिकरण,5,0
26960,ncwiignep4,श्वेता,3,1
26961,ncwiignep4,संगीनों,5,0
26963,ncwiignep4,संयंत्र,3,1
26964,ncwiignep4,सर्वहारा,3,1
26967,ncwiignep4,हमदर्दी,4,0
26968,ncwiignep5,अंक,4,0
26969,ncwiignep5,अकड़,5,0
26970,ncwiignep5,अकेला,4,0
26971,ncwiignep5,अक्षर,4,0
26972,ncwiignep5,अग,2,1
26973,ncwiignep5,अगम,3,1
26974,ncwiignep5,अगम्य,4,0
26975,ncwiignep5,अंघ्रि,3,1
26976,ncwiignep5,अघ्रिप,1,1
26977,ncwiignep5,अङ्क,2,1
26978,ncwiignep5,अचतुर,5,0
26979,ncwiignep5,अंचलीय,3,1
26980,ncwiignep5,अचेत,3,1
26981,ncwiignep5,अचेष्ट,3,1
26982,ncwiignep5,अच्युत,2,1
26983,ncwiignep5,अजोड़,4,0
26984,ncwiignep5,अज्ञान,4,0
26985,ncwiignep5,अज्ञानी,5,0
26986,ncwiignep5,अज्ञेय,3,1
26987,ncwiignep5,अटल,4,0
26988,ncwiignep5,अडग,4,0
26989,ncwiignep5,अडिग,5,0
26990,ncwiignep5,अडोल,3,1
26991,ncwiignep5,अतिकाल,3,1
26992,ncwiignep5,अतिवेला,4,0
26994,ncwiignep5,अतीत,5,0
26995,ncwiignep5,अतीतकाल,5,0
26996,ncwiignep5,अतुल,3,1
26997,ncwiignep5,अतुलनीय,5,0
26998,ncwiignep5,अतुलित,2,1
26999,ncwiignep5,अतुल्य,4,0
27000,ncwiignep5,अथाई,3,1
27001,ncwiignep5,अदद,3,1
27002,ncwiignep5,अदावत,2,1
27003,ncwiignep5,अद्वितीय,4,0
27004,ncwiignep5,अद्वैत,2,1
27005,ncwiignep5,अंध,5,0
27006,ncwiignep5,अधिकर्म,3,1
27007,ncwiignep5,अधिक्षेप,3,1
27008,ncwiignep5,अधिजनन,2,1
27009,ncwiignep5,अनंतर,4,0
27010,ncwiignep5,अनति,2,1
27011,ncwiignep5,अनन्तर,3,1
27012,ncwiignep5,अनपाय,3,1
27013,ncwiignep5,अनपायी,3,1
27014,ncwiignep5,अनबदला,4,0
27015,ncwiignep5,अनबन,5,0
27016,ncwiignep5,अनमिल,2,1
27017,ncwiignep5,अनमिलत,2,1
27018,ncwiignep5,अनमेल,3,1
27019,ncwiignep5,अनरस,3,1
27020,ncwiignep5,अनवधि,2,1
27021,ncwiignep5,अनवरत,2,1
27022,ncwiignep5,अनसमझ,3,1
27023,ncwiignep5,अनादर,5,0
27024,ncwiignep5,अनार,4,0
27025,ncwiignep5,अनिश,3,1
27026,ncwiignep5,अनीश,3,1
27027,ncwiignep5,अनुक्षण,2,1
27028,ncwiignep5,अनुत्तम,3,1
27029,ncwiignep5,अनुपम,4,0
27030,ncwiignep5,अनुपमा,4,0
27031,ncwiignep5,अनुपमित,3,1
27032,ncwiignep5,अनुपमेय,3,1
27033,ncwiignep5,अनुरक्षण,3,1
27034,ncwiignep5,अनूप,3,1
27036,ncwiignep5,अनेक,4,0
27037,ncwiignep5,अनोकह,2,1
27038,ncwiignep5,अनोखा,4,0
27039,ncwiignep5,अन्ध,4,0
27040,ncwiignep5,अन्न,4,0
27041,ncwiignep5,अन्नाद,2,1
27042,ncwiignep5,अन्य,5,0
27043,ncwiignep5,अपकर्ष,1,1
27044,ncwiignep5,अपचार,3,1
27045,ncwiignep5,अपंडित,5,0
27046,ncwiignep5,अपध्वंस,3,1
27047,ncwiignep5,अपमान,5,0
27048,ncwiignep5,अपर,3,1
27049,ncwiignep5,अपरिवर्तित,4,0
27050,ncwiignep5,अपहेला,3,1
27051,ncwiignep5,अपूजा,3,1
27052,ncwiignep5,अपूर्व,3,1
27053,ncwiignep5,अपृक्त,3,1
27054,ncwiignep5,अपेल,3,1
27055,ncwiignep5,अप्रतिम,4,0
27056,ncwiignep5,अप्रतिमान,3,1
27057,ncwiignep5,अप्रतिरूप,4,0
27058,ncwiignep5,अप्रतिष्ठा,4,0
27059,ncwiignep5,अप्रतुल,3,1
27060,ncwiignep5,अप्रीति,3,1
27061,ncwiignep5,अबंधुर,2,1
27062,ncwiignep5,अबन्धुर,2,1
27063,ncwiignep5,अंबरीष,2,1
27064,ncwiignep5,अबार,3,1
27065,ncwiignep5,अबुझ,3,1
27066,ncwiignep5,अबुध,2,1
27067,ncwiignep5,अबूझ,1,1
27068,ncwiignep5,अबेर,3,1
27069,ncwiignep5,अबोध,1,1
27070,ncwiignep5,अब्धिशय,3,1
27071,ncwiignep5,अब्धिशयन,3,1
27072,ncwiignep5,अभिज्ञान,4,0
27073,ncwiignep5,अभिभव,2,1
27074,ncwiignep5,अभिमति,3,1
27075,ncwiignep5,अभिमान,4,0
27076,ncwiignep5,अभिमुख,3,1
27077,ncwiignep5,अभूत,3,1
27078,ncwiignep5,अभ्यागम,2,1
27079,ncwiignep5,अभ्युत्थान,2,1
27080,ncwiignep5,अभ्युदय,3,1
27083,ncwiignep5,अभ्युपगम,3,1
27084,ncwiignep5,अमंद,2,1
27085,ncwiignep5,अमन्द,2,1
27086,ncwiignep5,अमरप्रभु,4,0
27087,ncwiignep5,अमर्यादा,4,0
27088,ncwiignep5,अमानत,3,1
27089,ncwiignep5,अमानना,3,1
27090,ncwiignep5,अमित्र,2,1
